Fecha,Turno,Area,Actividad,Origen,Destino,Volquete,Placa,Capacidad,PesoViaje,Contrata,EquipoCarguio,# Pases,Capacidad Exc,TipoEquipoCarguio,Material,CicloVolquete,Tarifa,Monto,CCosto,ToneladaSeca,HorasHorometros,VelocidadPromedio
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.11,12.758
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_147SAG,T0A-902,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,349DL_04SS,8,3.2,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.191342,10.03,12.709
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,349DL_04SS,8,3.2,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.191342,10.64,12.643
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.191342,10.64,12.643
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_149SAG,T0A-917,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,349DL_04SS,8,3.2,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,9.2,14.35
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_149SAG,T0A-917,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,9.2,14.35
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.38,13.45
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,349DL_04SS,8,3.2,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.191342,10.38,13.45
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_932SS,T0Q-863,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,253.3394,10.8,13.556
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_933SS,T0Q-864,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,8.43,13.797
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_936SS,T0Q-927,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,0,14.623
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_937SS,T0Q-916,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,9,14.341
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_945SS,T0Q-922,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,5.14,13.999
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_528CJ,T0D-826,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.76,13.306
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_529CJ,T0D-841,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,253.3394,10.87,13.491
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_530CJ,T0D-843,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,11.03,13.613
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_531CJ,T0N-885,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,10.83,14.022
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_532CJ,T0R-905,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,9.89,14.661
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_533CJ,T0S-939,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.55,14.605
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_535CJ,T0T-889,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,10.42,13.727
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_537CJ,T0T-914,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,10.85,14.489
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_538CJ,TAB-852,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,10.69,13.943
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_12CED,T8X-889,20,31.16,TRANSPORTES E INVERSIONES CEDAR S.R.L.,349DL_04SS,6,3.2,Excavadora Producción,Mineral,31.38,44,23.012,1403,30.159452,4.93,12.963
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_15CED,T0X-841,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,6.27,14.295
26/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1517MA,,24,37.392,TRANSPORTES LA MAMITA,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,10.93,12.871
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_253COR,TAA-846,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,209.2,1403,289.530743,10.24,13.529
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_254COR,TAA-847,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,10.59,13.141
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_255COR,TAA-860,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,10.4,13.223
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_257COR,TAA-933,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,7.07,14.006
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_408RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.7,12.904
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_409RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,10.4,12.579
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1205GAL,T8T-844,20,31.16,INVERSIONISTAS & CONSTRUCTORES GALILEO S.A.C.,374DL_03MAC,4,5,Excavadora Producción,Mineral,31.38,46,24.058,1403,30.159452,10,13.243
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_141SAG,T0B-822,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,10.51,12.754
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_144SAG,T0B-843,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,325.722085,10.86,13.071
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,130.75,1403,180.956714,0,12.87
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_147SAG,T0A-902,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.7,12.441
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,325.722085,10.35,12.761
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_149SAG,T0A-917,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,361.913428,10.45,13.58
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.05,13.224
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,209.2,1403,289.530743,10.05,13.224
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_928SS,T0Q-915,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,8.1,13.095
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_930SS,T0Q-884,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,10.69,12.732
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_931SS,T0Q-878,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.99,12.902
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_932SS,T0Q-863,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,10.35,13.211
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_933SS,T0Q-864,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.69,12.935
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_934SS,T0Q-861,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.574028,9.98,13.482
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_936SS,T0Q-927,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.12,13.105
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_937SS,T0Q-916,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.19,13.134
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_940SS,T0Q-911,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,2.33,13.823
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_943SS,T0Q-914,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,26.15,1403,36.191342,9.47,13.644
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_945SS,T0Q-922,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,9.2,13.049
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_530CJ,T0D-843,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.06,12.663
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_537CJ,T0T-914,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,750DL_01CED,5,5.16,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,9.95,13.515
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_13CED,TOU-907,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.75,13.471
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_14CED,TOT-825,24,37.392,TRANSPORTES E INVERSIONES CEDAR S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,10.89,13.265
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1505MA,TOH-927,24,37.392,TRANSPORTES LA MAMITA,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.382685,6.65,13.541
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1517MA,,24,37.392,TRANSPORTES LA MAMITA,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,217.148057,10.81,13.338
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_1518MA,,24,37.392,TRANSPORTES LA MAMITA,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,10.56,13.378
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_602TRA,TOH-867,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,6.27,13.63
26/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_603TRA,T0H-903,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.765371,9.95,12.918
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_407RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.129915,6.5,13.828
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_408RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.8,13.343
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_409RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.194873,0,14.479
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_139SAG,T9N-900,20,31.16,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,4,5,Excavadora Producción,Mineral,31.38,46,96.232,1403,120.216526,5.79,14.316
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_142SAG,T0B-823,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.11,13.734
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_144SAG,T0B-843,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,183.05,1403,252.454705,10.27,13.894
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_146SAG,T0B-874,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.259831,10.13,13.516
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_147SAG,T0A-902,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,209.2,1403,288.519663,8.07,13.241
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_148SAG,T0A-907,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,216.389747,8.06,13.144
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_149SAG,T0A-917,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.259831,9.14,15.754
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_150SAG,T0A-923,24,37.392,M.J.B. TRANSPORTES SAGITARIO S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,216.389747,10.8,14.498
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_928SS,T0Q-915,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,9.99,14.333
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_930SS,T0Q-884,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,261.5,1403,360.649579,11.07,14.519
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_931SS,T0Q-878,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.62,14.599
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_932SS,T0Q-863,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,9.97,14.895
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_933SS,T0Q-864,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.259831,10.29,13.954
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_933SS,T0Q-864,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,216.389747,10.29,13.954
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_934SS,T0Q-861,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,252.454705,10.87,14.437
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_935SS,T0Q-877,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,10.74,14.764
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_936SS,T0Q-927,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,252.454705,10.03,14.451
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_937SS,T0Q-916,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,10.4,15.356
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_938SS,T0Q-912,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.87,14.289
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_939SS,T0Q-879,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.04,14.696
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_940SS,T0Q-911,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,209.2,1403,288.519663,10.75,14.27
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_941SS,T0Q-923,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,0,14.063
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_943SS,T0Q-914,24,37.392,SERVI-SAP S.R.L.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.129915,0,14.667
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_944SS,T0Q-867,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,252.454705,11,15.079
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_945SS,T0Q-922,24,37.392,SERVI-SAP S.R.L.,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,183.05,1403,252.454705,10.72,15.027
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_513CJ,,20,31.16,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,4,5,Excavadora Producción,Mineral,31.38,46,120.29,1403,150.270658,10.25,14.328
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_529CJ,T0D-841,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.259831,8.98,15.341
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_532CJ,T0R-905,24,37.392,TRANSPORTES CORAZON DE JESUS SAC,390FL_01SS,4,6,Excavadora Producción,Mineral,31.38,50,52.3,1403,72.129915,10.58,14.362
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_602TRA,TOH-867,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,104.6,1403,144.259831,0,14.189
27/01/2021,Día,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_603TRA,T0H-903,24,37.392,TRANSPORTES TRA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,156.9,1403,216.389747,0,14.308
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_249COR,T0Z-914,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,360.649579,9.96,13.724
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_250COR,T0Z-926,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,10.14,13.57
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_251COR,T0Z-930,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,287.65,1403,396.714537,10.02,13.48
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_252COR,T0Z-934,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,339.95,1403,468.844452,10.06,13.588
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_253COR,TAA-846,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,313.8,1403,432.779495,10.25,13.274
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_255COR,TAA-860,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,235.35,1403,324.584621,10.15,14.046
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_256COR,TAA-863,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,339.95,1403,468.844452,9.91,13.65
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_257COR,TAA-933,24,37.392,COMPAÑÍA COMERCIALIZADORA Y REPRESENTACIONES S.A.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,360.649579,9.4,13.478
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_407RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,78.45,1403,108.194873,2.5,13.352
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_408RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,261.5,1403,360.649579,10.5,12.99
27/01/2021,Noche,Mina,Acarreo,Banco 3316 ,Celda C-508 ,V_409RAP,,24,37.392,CONTRATA DE TRANSPORTES RAPESA S.A.C.,374DL_03MAC,5,5,Excavadora Producción,Mineral,31.38,50,313.8,1403,432.779495,10.5,13.408
